,ARO Accession,Model Name,ARO Name,AMR Gene Family,Drug Class,Resistance Mechanism,CARD Short Name,Protein Accession,DNA Accession,PMID,PMID Count,PCA1,PCA2,Cluster
6193,ARO:3000368,vanC,vanC,Van ligase;glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,vanC,AAA65956.1,M97297.1,9666008;1551598;16323116,3.0,0.9385206215760092,-0.5971590416929347,3
6194,ARO:3000005,vanD,vanD,Van ligase;glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,vanD,AAA65956.1,M97297.1,10368136,1.0,0.9385206215760092,-0.5971590416929347,3
6195,ARO:3002907,vanE,vanE,Van ligase;glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,vanE,AAA65956.1,M97297.1,12019119,1.0,0.9385206215760092,-0.5971590416929347,3
6196,ARO:3002908,vanF,vanF,Van ligase;glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,vanF,AAA65956.1,M97297.1,15980329,1.0,0.9385206215760092,-0.5971590416929347,3
6197,ARO:3002909,vanG,vanG,Van ligase;glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,vanG,AAA65956.1,M97297.1,12426332;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6198,ARO:3002942,vanH gene in vanA cluster,vanH gene in vanA cluster,glycopeptide resistance gene cluster;vanH,glycopeptide antibiotic,antibiotic target alteration,vanH_in_vanA_cl,AAA65955.1,M97297.1,8380148;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6199,ARO:3002943,vanH gene in vanB cluster,vanH gene in vanB cluster,glycopeptide resistance gene cluster;vanH,glycopeptide antibiotic,antibiotic target alteration,vanH_in_vanB_cl,AAA65955.1,M97297.1,8631706;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6200,ARO:3002944,vanH gene in vanD cluster,vanH gene in vanD cluster,glycopeptide resistance gene cluster;vanH,glycopeptide antibiotic,antibiotic target alteration,vanH_in_vanD_cl,AAA65955.1,M97297.1,12499162;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6201,ARO:3002945,vanH gene in vanF cluster,vanH gene in vanF cluster,glycopeptide resistance gene cluster;vanH,glycopeptide antibiotic,antibiotic target alteration,vanH_in_vanF_cl,AAA65955.1,M97297.1,15980329,1.0,0.9385206215760092,-0.5971590416929347,3
6202,ARO:3002947,vanH gene in vanM cluster,vanH gene in vanM cluster,glycopeptide resistance gene cluster;vanH,glycopeptide antibiotic,antibiotic target alteration,vanH_in_vanM_cl,AAA65955.1,M97297.1,20733041,1.0,0.9385206215760092,-0.5971590416929347,3
6203,ARO:3002948,vanH gene in vanO cluster,vanH gene in vanO cluster,glycopeptide resistance gene cluster;vanH,glycopeptide antibiotic,antibiotic target alteration,vanH_in_vanO_cl,AAA65955.1,M97297.1,24342631,1.0,0.9385206215760092,-0.5971590416929347,3
6204,ARO:3007188,vanH gene in vanP cluster,vanH gene in vanP cluster,glycopeptide resistance gene cluster;vanH,glycopeptide antibiotic,antibiotic target alteration,vanH_in_vanP_cl,AAA65955.1,M97297.1,34505571,1.0,0.9385206215760092,-0.5971590416929347,3
6205,ARO:3003723,vanI,vanI,Van ligase;glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,vanI,AAA65956.1,M97297.1,25042042;19414574,2.0,0.9385206215760092,-0.5971590416929347,3
6206,ARO:3002914,vanJ,vanJ,vanJ membrane protein,glycopeptide antibiotic,antibiotic target alteration,vanJ,CAB45459.1,AL939117.1,22232274;15130128,2.0,0.9385206215760092,-0.5971590416929347,3
6207,ARO:3003727,vanK gene in vanI cluster,vanK gene in vanI cluster,glycopeptide resistance gene cluster;vanK,glycopeptide antibiotic,antibiotic target alteration,vanK_in_vanI_cl,BAE85481.1,AP008230.1,25042042;19414574,2.0,0.9385206215760092,-0.5971590416929347,3
6208,ARO:3002910,vanL,vanL,Van ligase;glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,vanL,AAA65956.1,M97297.1,18458129,1.0,0.9385206215760092,-0.5971590416929347,3
6209,ARO:3002911,vanM,vanM,Van ligase;glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,vanM,AAA65956.1,M97297.1,20733041,1.0,0.9385206215760092,-0.5971590416929347,3
6210,ARO:3002912,vanN,vanN,Van ligase;glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,vanN,AAA65956.1,M97297.1,21807981,1.0,0.9385206215760092,-0.5971590416929347,3
6211,ARO:3002913,vanO,vanO,Van ligase;glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,vanO,AAA65956.1,M97297.1,24342631,1.0,0.9385206215760092,-0.5971590416929347,3
6212,ARO:3007189,vanP,vanP,Van ligase;glycopeptide resistance gene cluster,glycopeptide antibiotic,antibiotic target alteration,vanP,AAA65956.1,M97297.1,34505571,1.0,0.9385206215760092,-0.5971590416929347,3
6213,ARO:3002919,vanR gene in vanA cluster,vanR gene in vanA cluster,glycopeptide resistance gene cluster;vanR,glycopeptide antibiotic,antibiotic target alteration,vanR_in_vanA_cl,AAA65953.1,M97297.1,8380148;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6214,ARO:3002921,vanR gene in vanB cluster,vanR gene in vanB cluster,glycopeptide resistance gene cluster;vanR,glycopeptide antibiotic,antibiotic target alteration,vanR_in_vanB_cl,AAA65953.1,M97297.1,8631706;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6215,ARO:3002922,vanR gene in vanC cluster,vanR gene in vanC cluster,glycopeptide resistance gene cluster;vanR,glycopeptide antibiotic,antibiotic target alteration,vanR_in_vanC_cl,AAA65953.1,M97297.1,10817725;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6216,ARO:3002923,vanR gene in vanD cluster,vanR gene in vanD cluster,glycopeptide resistance gene cluster;vanR,glycopeptide antibiotic,antibiotic target alteration,vanR_in_vanD_cl,AAA65953.1,M97297.1,12499162;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6217,ARO:3002924,vanR gene in vanE cluster,vanR gene in vanE cluster,glycopeptide resistance gene cluster;vanR,glycopeptide antibiotic,antibiotic target alteration,vanR_in_vanE_cl,AAA65953.1,M97297.1,12019119,1.0,0.9385206215760092,-0.5971590416929347,3
6218,ARO:3002925,vanR gene in vanF cluster,vanR gene in vanF cluster,glycopeptide resistance gene cluster;vanR,glycopeptide antibiotic,antibiotic target alteration,vanR_in_vanF_cl,AAA65953.1,M97297.1,15980329,1.0,0.9385206215760092,-0.5971590416929347,3
6219,ARO:3002926,vanR gene in vanG cluster,vanR gene in vanG cluster,glycopeptide resistance gene cluster;vanR,glycopeptide antibiotic,antibiotic target alteration,vanR_in_vanG_cl,AAA65953.1,M97297.1,16723588,1.0,0.9385206215760092,-0.5971590416929347,3
6220,ARO:3003728,vanR gene in vanI cluster,vanR gene in vanI cluster,glycopeptide resistance gene cluster;vanR,glycopeptide antibiotic,antibiotic target alteration,vanR_in_vanI_cl,AAA65953.1,M97297.1,25042042;19414574,2.0,0.9385206215760092,-0.5971590416929347,3
6221,ARO:3002927,vanR gene in vanL cluster,vanR gene in vanL cluster,glycopeptide resistance gene cluster;vanR,glycopeptide antibiotic,antibiotic target alteration,vanR_in_vanL_cl,AAA65953.1,M97297.1,18458129,1.0,0.9385206215760092,-0.5971590416929347,3
6222,ARO:3002928,vanR gene in vanM cluster,vanR gene in vanM cluster,glycopeptide resistance gene cluster;vanR,glycopeptide antibiotic,antibiotic target alteration,vanR_in_vanM_cl,AAA65953.1,M97297.1,20733041,1.0,0.9385206215760092,-0.5971590416929347,3
6223,ARO:3002929,vanR gene in vanN cluster,vanR gene in vanN cluster,glycopeptide resistance gene cluster;vanR,glycopeptide antibiotic,antibiotic target alteration,vanR_in_vanN_cl,AAA65953.1,M97297.1,21807981,1.0,0.9385206215760092,-0.5971590416929347,3
6224,ARO:3002930,vanR gene in vanO cluster,vanR gene in vanO cluster,glycopeptide resistance gene cluster;vanR,glycopeptide antibiotic,antibiotic target alteration,vanR_in_vanO_cl,AAA65953.1,M97297.1,24342631,1.0,0.9385206215760092,-0.5971590416929347,3
6225,ARO:3007191,vanR gene in vanP cluster,vanR gene in vanP cluster,glycopeptide resistance gene cluster;vanR,glycopeptide antibiotic,antibiotic target alteration,vanR_in_vanP_cl,AAA65953.1,M97297.1,34505571,1.0,0.9385206215760092,-0.5971590416929347,3
6226,ARO:3002931,vanS gene in vanA cluster,vanS gene in vanA cluster,glycopeptide resistance gene cluster;vanS,glycopeptide antibiotic,antibiotic target alteration,vanS_in_vanA_cl,AAA65954.1,M97297.1,28511809;8380148;16323116,3.0,0.9385206215760092,-0.5971590416929347,3
6227,ARO:3002932,vanS gene in vanB cluster,vanS gene in vanB cluster,glycopeptide resistance gene cluster;vanS,glycopeptide antibiotic,antibiotic target alteration,vanS_in_vanB_cl,AAA65954.1,M97297.1,8631706;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6228,ARO:3002933,vanS gene in vanC cluster,vanS gene in vanC cluster,glycopeptide resistance gene cluster;vanS,glycopeptide antibiotic,antibiotic target alteration,vanS_in_vanC_cl,AAA65954.1,M97297.1,10817725;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6229,ARO:3002934,vanS gene in vanD cluster,vanS gene in vanD cluster,glycopeptide resistance gene cluster;vanS,glycopeptide antibiotic,antibiotic target alteration,vanS_in_vanD_cl,AAA65954.1,M97297.1,19258279;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6230,ARO:3002935,vanS gene in vanE cluster,vanS gene in vanE cluster,glycopeptide resistance gene cluster;vanS,glycopeptide antibiotic,antibiotic target alteration,vanS_in_vanE_cl,AAA65954.1,M97297.1,12019119,1.0,0.9385206215760092,-0.5971590416929347,3
6231,ARO:3002936,vanS gene in vanF cluster,vanS gene in vanF cluster,glycopeptide resistance gene cluster;vanS,glycopeptide antibiotic,antibiotic target alteration,vanS_in_vanF_cl,AAA65954.1,M97297.1,15980329,1.0,0.9385206215760092,-0.5971590416929347,3
6232,ARO:3002937,vanS gene in vanG cluster,vanS gene in vanG cluster,glycopeptide resistance gene cluster;vanS,glycopeptide antibiotic,antibiotic target alteration,vanS_in_vanG_cl,AAA65954.1,M97297.1,16723588,1.0,0.9385206215760092,-0.5971590416929347,3
6233,ARO:3003726,vanSI,vanS gene in vanI cluster,glycopeptide resistance gene cluster;vanS,glycopeptide antibiotic,antibiotic target alteration,vanS_in_vanI_cl,AAA65954.1,M97297.1,16513756;19414574,2.0,0.9385206215760092,-0.5971590416929347,3
6234,ARO:3002938,vanS gene in vanL cluster,vanS gene in vanL cluster,glycopeptide resistance gene cluster;vanS,glycopeptide antibiotic,antibiotic target alteration,vanS_in_vanL_cl,AAA65954.1,M97297.1,18458129,1.0,0.9385206215760092,-0.5971590416929347,3
6235,ARO:3002939,vanS gene in vanM cluster,vanS gene in vanM cluster,glycopeptide resistance gene cluster;vanS,glycopeptide antibiotic,antibiotic target alteration,vanS_in_vanM_cl,AAA65954.1,M97297.1,20733041,1.0,0.9385206215760092,-0.5971590416929347,3
6236,ARO:3002940,vanS gene in vanN cluster,vanS gene in vanN cluster,glycopeptide resistance gene cluster;vanS,glycopeptide antibiotic,antibiotic target alteration,vanS_in_vanN_cl,AAA65954.1,M97297.1,21807981,1.0,0.9385206215760092,-0.5971590416929347,3
6237,ARO:3002941,vanS gene in vanO cluster,vanS gene in vanO cluster,glycopeptide resistance gene cluster;vanS,glycopeptide antibiotic,antibiotic target alteration,vanS_in_vanO_cl,AAA65954.1,M97297.1,24342631,1.0,0.9385206215760092,-0.5971590416929347,3
6238,ARO:3007192,vanS gene in vanP cluster,vanS gene in vanP cluster,glycopeptide resistance gene cluster;vanS,glycopeptide antibiotic,antibiotic target alteration,vanS_in_vanP_cl,AAA65954.1,M97297.1,34505571,1.0,0.9385206215760092,-0.5971590416929347,3
6239,ARO:3002970,vanT gene in vanC cluster,vanT gene in vanC cluster,glycopeptide resistance gene cluster;vanT,glycopeptide antibiotic,antibiotic target alteration,vanT_in_vanC_cl,AAD22403.1,AF162694.1,10209740;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6240,ARO:3002971,vanT gene in vanE cluster,vanT gene in vanE cluster,glycopeptide resistance gene cluster;vanT,glycopeptide antibiotic,antibiotic target alteration,vanT_in_vanE_cl,AAD22403.1,AF162694.1,12019119,1.0,0.9385206215760092,-0.5971590416929347,3
6241,ARO:3002972,vanT gene in vanG cluster,vanT gene in vanG cluster,glycopeptide resistance gene cluster;vanT,glycopeptide antibiotic,antibiotic target alteration,vanT_in_vanG_cl,AAD22403.1,AF162694.1,16723588,1.0,0.9385206215760092,-0.5971590416929347,3
6242,ARO:3002975,vanT gene in vanN cluster,vanT gene in vanN cluster,glycopeptide resistance gene cluster;vanT,glycopeptide antibiotic,antibiotic target alteration,vanT_in_vanN_cl,AAD22403.1,AF162694.1,21807981,1.0,0.9385206215760092,-0.5971590416929347,3
6243,ARO:3002973,vanTm gene in vanL cluster,vanTm gene in vanL cluster,glycopeptide resistance gene cluster;vanT,glycopeptide antibiotic,antibiotic target alteration,vanTm_in_vanL,AAD22403.1,AF162694.1,18458129,1.0,0.9385206215760092,-0.5971590416929347,3
6244,ARO:3002974,vanTr gene in vanL cluster,vanTr gene in vanL cluster,glycopeptide resistance gene cluster;vanT,glycopeptide antibiotic,antibiotic target alteration,vanTr_in_vanL,AAD22403.1,AF162694.1,18458129,1.0,0.9385206215760092,-0.5971590416929347,3
6245,ARO:3004253,vanU gene in vanG cluster,vanU gene in vanG cluster,glycopeptide resistance gene cluster;vanU,glycopeptide antibiotic,antibiotic target alteration,vanU_in_vanG_cl,ABA71726.1,DQ212986.1,14617152;16723588;11036060,3.0,0.9385206215760092,-0.5971590416929347,3
6246,ARO:3004254,vanV gene in vanB cluster,vanV gene in vanB cluster,glycopeptide resistance gene cluster;vanV,glycopeptide antibiotic,antibiotic target alteration,vanV_in_vanB_cl,AAO82019.1,AE016830.1,21482081,1.0,0.9385206215760092,-0.5971590416929347,3
6247,ARO:3002964,vanW gene in vanB cluster,vanW gene in vanB cluster,glycopeptide resistance gene cluster;vanW,glycopeptide antibiotic,antibiotic target alteration,vanW_in_vanB_cl,AAB05625.1,U35369.1,8631706;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6248,ARO:3002965,vanW gene in vanG cluster,vanW gene in vanG cluster,glycopeptide resistance gene cluster;vanW,glycopeptide antibiotic,antibiotic target alteration,vanW_in_vanG_cl,AAB05625.1,U35369.1,16723588,1.0,0.9385206215760092,-0.5971590416929347,3
6249,ARO:3003724,vanW gene in vanI cluster,vanW gene in vanI cluster,glycopeptide resistance gene cluster;vanW,glycopeptide antibiotic,antibiotic target alteration,vanW_in_vanI_cl,AAB05625.1,U35369.1,16513756;19414574,2.0,0.9385206215760092,-0.5971590416929347,3
6250,ARO:3002949,vanX gene in vanA cluster,vanX gene in vanA cluster,glycopeptide resistance gene cluster;vanX,glycopeptide antibiotic,antibiotic target alteration,vanX_in_vanA_cl,AAA65957.1,M97297.1,8380148;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6251,ARO:3002950,vanX gene in vanB cluster,vanX gene in vanB cluster,glycopeptide resistance gene cluster;vanX,glycopeptide antibiotic,antibiotic target alteration,vanX_in_vanB_cl,AAA65957.1,M97297.1,8631706;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6252,ARO:3003070,vanX gene in vanD cluster,vanX gene in vanD cluster,glycopeptide resistance gene cluster;vanX,glycopeptide antibiotic,antibiotic target alteration,vanX_in_vanD_cl,AAA65957.1,M97297.1,12499162,1.0,0.9385206215760092,-0.5971590416929347,3
6253,ARO:3002952,vanX gene in vanF cluster,vanX gene in vanF cluster,glycopeptide resistance gene cluster;vanX,glycopeptide antibiotic,antibiotic target alteration,vanX_in_vanF_cl,AAA65957.1,M97297.1,15980329,1.0,0.9385206215760092,-0.5971590416929347,3
6254,ARO:3003725,vanX gene in vanI cluster,vanX gene in vanI cluster,glycopeptide resistance gene cluster;vanX,glycopeptide antibiotic,antibiotic target alteration,vanX_in_vanI_cl,AAA65957.1,M97297.1,25042042,1.0,0.9385206215760092,-0.5971590416929347,3
6255,ARO:3002953,vanX gene in vanM cluster,vanX gene in vanM cluster,glycopeptide resistance gene cluster;vanX,glycopeptide antibiotic,antibiotic target alteration,vanX_in_vanM_cl,AAA65957.1,M97297.1,20733041,1.0,0.9385206215760092,-0.5971590416929347,3
6256,ARO:3002954,vanX gene in vanO cluster,vanX gene in vanO cluster,glycopeptide resistance gene cluster;vanX,glycopeptide antibiotic,antibiotic target alteration,vanX_in_vanO_cl,AAA65957.1,M97297.1,24342631,1.0,0.9385206215760092,-0.5971590416929347,3
6257,ARO:3007190,vanX gene in vanP cluster,vanX gene in vanP cluster,glycopeptide resistance gene cluster;vanX,glycopeptide antibiotic,antibiotic target alteration,vanX_in_vanP_cl,AAA65957.1,M97297.1,34505571,1.0,0.9385206215760092,-0.5971590416929347,3
6258,ARO:3002966,vanXY gene in vanC cluster,vanXY gene in vanC cluster,glycopeptide resistance gene cluster;vanXY,glycopeptide antibiotic,antibiotic target alteration,vanXY_in_vanC,AAF61331.1,AF162694.1,10564477;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6259,ARO:3002967,vanXY gene in vanE cluster,vanXY gene in vanE cluster,glycopeptide resistance gene cluster;vanXY,glycopeptide antibiotic,antibiotic target alteration,vanXY_in_vanE,AAF61331.1,AF162694.1,12019119,1.0,0.9385206215760092,-0.5971590416929347,3
6260,ARO:3003069,vanXY gene in vanG cluster,vanXY gene in vanG cluster,glycopeptide resistance gene cluster;vanXY,glycopeptide antibiotic,antibiotic target alteration,vanXY_in_vanG,AAF61331.1,AF162694.1,16723588,1.0,0.9385206215760092,-0.5971590416929347,3
6261,ARO:3002968,vanXY gene in vanL cluster,vanXY gene in vanL cluster,glycopeptide resistance gene cluster;vanXY,glycopeptide antibiotic,antibiotic target alteration,vanXY_in_vanL,AAF61331.1,AF162694.1,18458129,1.0,0.9385206215760092,-0.5971590416929347,3
6262,ARO:3002969,vanXY gene in vanN cluster,vanXY gene in vanN cluster,glycopeptide resistance gene cluster;vanXY,glycopeptide antibiotic,antibiotic target alteration,vanXY_in_vanN,AAF61331.1,AF162694.1,21807981,1.0,0.9385206215760092,-0.5971590416929347,3
6263,ARO:3002955,vanY gene in vanA cluster,vanY gene in vanA cluster,glycopeptide resistance gene cluster;vanY,glycopeptide antibiotic,antibiotic target alteration,vanY_in_vanA_cl,AAA65958.1,M97297.1,8380148;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6264,ARO:3002956,vanY gene in vanB cluster,vanY gene in vanB cluster,glycopeptide resistance gene cluster;vanY,glycopeptide antibiotic,antibiotic target alteration,vanY_in_vanB_cl,AAA65958.1,M97297.1,8631706;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6265,ARO:3002957,vanY gene in vanD cluster,vanY gene in vanD cluster,glycopeptide resistance gene cluster;vanY,glycopeptide antibiotic,antibiotic target alteration,vanY_in_vanD_cl,AAA65958.1,M97297.1,12499162;16323116,2.0,0.9385206215760092,-0.5971590416929347,3
6266,ARO:3002958,vanY gene in vanF cluster,vanY gene in vanF cluster,glycopeptide resistance gene cluster;vanY,glycopeptide antibiotic,antibiotic target alteration,vanY_in_vanF_cl,AAA65958.1,M97297.1,15980329,1.0,0.9385206215760092,-0.5971590416929347,3
6267,ARO:3002959,vanY gene in vanG cluster,vanY gene in vanG cluster,glycopeptide resistance gene cluster;vanY,glycopeptide antibiotic,antibiotic target alteration,vanY_in_vanG_cl,AAA65958.1,M97297.1,16723588,1.0,0.9385206215760092,-0.5971590416929347,3
